reviewerID,asin,overall,verified,reviewTime,reviewText,summary
ALWEEGCGAF1H,B00005AXI7,5.0,False,"08 30, 2004","I purchased a parking assit from a national electronic retailer.  I had many problems and it was not user friendly.  The unit offered by Amazon is outstanding.  Put your car in the position you want it parked, press a button, you are done!  Great Product!",Park Zone
ACKYPXUWBN4Q2,B00005AXI7,3.0,False,"06 26, 2004",the park zone is a good product but the one that i ordered said i could park my vehicle up to 0.5ft. from the wall the ones that i recieved will only let me get as close as 1.3ft. that is not close enough for me to get it in the garage. i had the old units but i had to replace the batteries about once a month on one of them so i wanted to replace it with one with the ac power outlet i had the model no pzx-9901 i have one more of those and it works great .the new units i have are pz-1500 . i just tried anothewr way i moved the sensor up to 4ft now i can park as close as i want the sensor hits the winshild now it works perfect.,park zone car parker
A355WY7GQQ1FA0,B00005AXI7,5.0,True,"03 27, 2004",I purchased two units a year ago.  One for each of my garage doors.  Love 'em both.  Have no problems.  Work as advertised.  Takes the risk out of guessng when to stop my car.  And I could take down the stupid tennis ball I have been using for years.  Another plus is my wife likes the blinking colors.  Go figure.  Extreme change in seasonal tempature does not adversly effect the opeation of the units.  Still just keep on working.,Parking on a dime
AFIR57I2Y901O,B00005AXI7,1.0,True,"01 13, 2004","I purchased one of the parkzone in March 2003. It worked fine. I was so impressed that I ordered another for the other side of my garage. It too worked for a period of a month, then started acting up. I reset it changed battery to no avail. I then called Measurement Specialties to find out what was wrong and was inform that you can't used two in the same garage. I informed them it had worked for a month. They said that some when tested did for awhile. So I'm stuck with it. No refund by Amazon.com because of the 30 day policy on returns and no refund from Measurement Specialties. For this reason I gave it a one!!!",Do not buy two of these!!!
A3VPP315TMLMIS,B00005AXI7,5.0,True,"11 26, 2003","I purchased this last year for Christmas for my husband although it ended up on my side of the garage.  It is very accurate, was easy to set up and still using the same batteries from when we installed it a year ago.  Everyone that sees it just loves it and I am purchasing another one for a friend of mine.",Great product
A33VR8VES0IIN6,B00005AXI7,5.0,False,"10 11, 2003",this product works great. I need to return it because the distance of operation as stated by amazon`s web page is .5 - 16 feet. this is not correct. the operation booklet shipped with the unit states 1.3 to 16 feet. and this is ture if this is the distance you need. I ordered this unit because my distance requires .5 to 16 feet as advertised by amazon. not 1.3 feet.,quality product but  wrongly advertised
A2RRXQ942M0R85,B00005AXI7,5.0,False,"09 13, 2003",This is the greatest thing invented for people that have trucks or vans and have to fit them in the garage.  When set up it leaves you enough room to walk in front but still pulls it in far enough to be able to close the garage door behind your vehicle.  Besides it's a neat novelity.,Park-Zone stop light for garage
ALSDBRB2RJT4V,B00005AXI7,4.0,False,"06 16, 2003",Can anyone tell me how to set up the park-zone. I have one and the batteries went dead. can't seem to get it set up again.,Park-zone need help
AIUGQ4PNB8T6P,B00005AXI7,5.0,False,"06 16, 2003","What can I say other than 'it works great.' Very easy to install and setup. Simply park you car where you want it and press a button -- the park-zone will remember this location and signal you to stop whenever you pull in to that spot again. Took about 4 minutes to hang and setup. Batteries last a long time -- and in a very hot garage, too. I love it.",Excellent device!
A3I02XJXPBNS4I,B00005AXI7,5.0,True,"04 27, 2003","NEed I say more... great product that saves our garage and car! Easy to use, set up and install. I would highly recommend this to everyone who has a garage!",A brilliant idea!
A110RMJH42BJ7U,B00005AXI6,4.0,False,"07 15, 2001","I have poor depth perception and am simply crappy at judging how close to the wall I am when pulling into the garage. Before installing the Park Zone device, I had tried a few other strategies to prevent bumper bumpage in my tiny garage. A tennis ball hanging from a string did not work, as my dog is a tennis ball freak and was constantly jumping up and chomping on it; parking ramps did not work as I would miss them with my wheels and bump the wall anyway. So I gave Park Zone a try after seeing it plugged on a home improvement show I like called Michael Holigan's Your New Home. With the help of my wife, who did not need the device really, as she can park within a gnat's...distance from the wall by sight, we installed the device in a few minutes. I then got behind the wheel and tested it out. Perfect! Within a gnat's...distance from the wall when the light turned from green to red. Why do I give it only four out of five stars? Because it is battery-powered, and not solar-powered as I would prefer. I realize that little sun gets into my garage, but I would be happy to mount a solar panel on top of the garage.",Me Park Good Now
A3NUD5N7T8HL0N,B00005AXI6,5.0,True,"05 26, 2001",The car gets parked in the garage to his satisfaction every time now...,One less thing for Dad to complain about...
A1T58IU288EUNL,B00005AXI6,5.0,True,"08 31, 2016","Very accurate.  Super easy to set up; just hang the device on the wall, the entire process takes place in the  device, there is nothing to install in the car.  So anyone parking in the garage in that location is also guided in safely",Functional and Fun
A2URME37OSYBST,B00005AXI6,5.0,True,"08 16, 2016",great product,Five Stars
AG3O6BHPOIVC3,B00005AXI6,5.0,True,"08 12, 2016",Works perfectly and makes parking in the garage easy for my wife and myself. Love it v,It's a hit.
A3IGHQC8ZVCEFK,B00005AXI6,5.0,True,"08 12, 2016","I purchased one of these years ago from the Discovery Store just before they closed them down. Then my dad wanted one, so I picked this up. Really love this little gadget, they work great. Much better than a tennis ball hanging from a string, and I love the Green-Yellow-Red as the car gets closer. You will get hooked on this once you try it. I've had mine for years, plan to keep it several more.","Try it, you'll like it!"
A1781NJVE2D3JN,B00005AXI6,5.0,True,"04 20, 2016","I bought this when I got my 2015 Dodge Challenger. My garage barely fits the car and this stop light is a life saver. Once you calibrate it and get used to the timing, you can stop a the correct position every time.",Great for a small garage with limited space
A36Y8BD7QSI78,B00005AXI6,5.0,False,"03 26, 2016",I bought two of these at Sears 15 years ago. I use rechargeable batteries and find I have to charge them about every three months. I don't know why the price is so much higher now but it is a great product.,15 years and still going
A3I2ESD62IHM85,B00005AXI6,5.0,True,"03 8, 2016",Exceptionally useful. I purchased this as a replacement for my earlier model. Parking in the same spot every time. Great product.,Accurate parking aid.
A1AEKSBCKTW58K,B00005AXI6,5.0,True,"02 8, 2016",Have first Park Zone in 1998 - bought this as a spare - just in case 16 year old stops working - GREAT product..,... just in case 16 year old stops working - GREAT product.
A2R1PLN3BHULGC,B00005AXI6,5.0,True,"01 20, 2016",I have  owned this item two different homes. It works great!,Works great. Does the job.
A61VTZQTS45WK,B00005AXI6,5.0,True,"01 20, 2016","Love it, my car is always in the same position in the garage",Five Stars
A2WTXDM9ORW924,B00005AXI6,3.0,True,"12 19, 2015","battery does not last very long, other than works fine",Not a bad product
AL2G5XVUZ636E,B00005AXI6,4.0,False,"12 17, 2015","I have 2 of these, and both worked well for about 6 years. Recently one started flashing yellow and would not reset no matter what I did. After taking both modules apart I found the PC board on the light module was very corroded. The unit was in a garage for it's entire life. Other than that, both units worked very well for me. The corrosion is the reason it only got 4 stars.",Worked well until PC board failure
A3CM40PNSO24G8,B00005AXI6,5.0,True,"12 8, 2015","Works great in the garage, especially for my wife!",Five Stars
A1IOSHJY7E7AIQ,B00005AXI6,5.0,False,"10 10, 2015","I have had this for years.  I love it because I drive a tahoe and love having the extra room in front of my truck when I park knowing my bumper is a few inches from garage door.  Four screws on the wall, 4 batteries and push button to set distance... it's that easy.  I just bought one for my son for Christmas.  Makes for great Christmas presents:))",I love it because I drive a tahoe and love having ...
A3L9DESNP4WVT,B00005AXI6,5.0,True,"08 24, 2015","Works well, good product",good product
AGAZQPBOXGGVU,B00005AXI6,4.0,True,"08 7, 2015","These work quite well, but I would average the 4 AA batteries lasting 3-4 months.  These sensors will constantly ping your garage if the car isn't parked.  Also, any object that enters the empty garage (i.e. person) will also kick these sensors into ""parking"" mode.  Still, the accuracy is excellent and my wife has yet to come into contact with the sensor, wall, and garage door...THAT'S A WIN!!!","Great accuracy, but  prepare to replace batteries every 3-4 months"
A3C6NXR5BCAF8P,B00005AXI6,5.0,True,"08 1, 2015","bought as a gift and my friends loves it.  easy to install, is to setup and I and she don't bump anything any more when pulling in the garage.",easy to install
AK3T4XPTHWP0W,B00005AXI6,3.0,True,"06 22, 2015",Green light never comes on. Yellow and red work. Easy to install. Works ok. Better than trying to glue parking curbs on your garage floor.,Easy to install
A1WZLKYMYHCFN7,B00005AXI6,5.0,True,"06 2, 2015",Works perfectly!,Five Stars
A2BMB9BRANNGUK,B00005AXI6,5.0,True,"05 25, 2015","I have been using this parking stop light in the garage for some months and am so glad to have it. With the length of my car and a storage cabinet in front of where I park, there's not much room for error. With the stop light, I hit the brake as soon as it shows red. This positions my car exactly, so the rear clears the overhead door and the front allows us to walk past and to open the cabinet doors. Before I had the stop light, I always had to put on the parking brake, get out, and check the position before I could turn off the engine.",Stop Light Eases Garage Parking
ASO0474SRTFKW,B00005AXI6,4.0,True,"05 4, 2015",nice for the barn for backing in camper to know when to stop.,Four Stars
AC0FRAWR5SFIX,B00005AXI6,5.0,True,"05 3, 2015",Works well,Five Stars
AKZXK4C43LX3P,B00005AXI6,4.0,True,"04 6, 2015","works very well.  battery operated only.  my old one was just like it but had electric plug in also, but it will be fine.",my old one was just like it but had electric plug in also
A35JG72RX2T5VY,B00005AXI6,5.0,True,"04 2, 2015",Great product works great,Five Stars
APFDEZ2PW2ZAQ,B00005AXI6,5.0,True,"03 20, 2015","Works as advertised. Easy to install and calibrate.  Red light comes on when my vehicle is in the exact spot where it was when I calibrated the unit, which is the whole point.  My last unit had a switch where you could select the distance where the red light came on.  Choices were 1', 2' or 3'.  This unit is much better at letting you know precisely where you want to stop.  All you have to do is mount the unit to the wall, park your vehicle exactly where you want it, turn the unit off, then turn it on.  Calibration takes a few seconds, then it's done.",Best One I've Owned
ATXXVBD54ZVUX,B00005AXI6,5.0,True,"03 18, 2015",Works exactly as I promised. No more dented Sheetrock.,Five Stars
A1V93R15VG0YEM,B00005AXI6,5.0,True,"03 17, 2015",must have in your garage ! simple and easy to use,simple and easy to
AGRFCU7R3DKVW,B00005AXI6,5.0,True,"03 15, 2015",works great,Five Stars
A31BE0QMHAWYQU,B00005AXI6,5.0,True,"03 14, 2015",Very good buy.,Five Stars
A3CTPDS5NB80NX,B00005AXI6,1.0,True,"03 14, 2015",Didn't work arrived used,One Star
A3SFU20O8YVA5Y,B00005AXI6,5.0,True,"03 8, 2015","it replaced a similar one . the price on this one, was better",Five Stars
A11FOWZTBRH2EW,B00005AXI6,5.0,True,"03 6, 2015","This reasonably priced product was very easy to install and calibrate, and it performs exactly as advertised. Time will tell as to reliability and battery life, but I couldn't be more pleased during the initial few weeks I've used the product. I highly recommend it! Update: a year and a half after installation, this product still performs perfectly on the original battery.",This reasonably priced product was very easy to install and calibrate
AY59ZU3N9R449,B00005AXI6,5.0,True,"02 17, 2015",Works perfectly.  Had another one for our other car for years and years!,Fantastic!!
A1G3L5Z93TPZYG,B00005AXI6,5.0,True,"02 16, 2015","Talk about a wall saver, my wife would be lost with out this little gadget plus the mat that I put down for her to pull up close to the garage wall.",Wall saver
A2OUVBACIGC90G,B00005AXI6,5.0,True,"02 14, 2015",She loves it.,Five Stars
A3F1AHNEQHTM3,B00005AXI6,5.0,True,"02 12, 2015",Excellent product - easy to install and set up for your own garage.,"Save your car bumper, and the garage wall"
A2KGU2SCVFKQKJ,B00005AXI6,5.0,True,"02 11, 2015","This is a great unit , it is easy to instal and works like a champ. Everyone should have one.","This is a great unit, it is easy to instal and works ..."
A1R7TUKXHZZPYB,B00005AXI6,5.0,True,"02 4, 2015",Excellant product I have several,Five Stars
A1SSNM89YD0Q2V,B00005AXI6,1.0,True,"02 4, 2015",did not work properly.  Sender is sending replacement unit.,did not work properly. Sender is sending replacement unit ...
A1BTY8BX1SY279,B00005AXI6,5.0,True,"01 26, 2015",This is my husband's 2nd one after many years of use. He loves it!,Five Stars
A1M06ZXC0PM602,B00005AXI6,5.0,True,"01 25, 2015",This is the second type of parking device I have had and I like this one better than the one I replaced.  I have my car parked dead center in the garage so there is space on all sides to walk around the car.,No doubts on where is the best spot to park the car
A2EJEQPX21PVTM,B00005AXI6,5.0,True,"01 18, 2015",It allows the car to be parked within a few inches every time.,Great idea as I bought two and my friend bought two as well for each of his cars...
A1H0VPK708GY7J,B00005AXI6,5.0,True,"01 16, 2015",great gift.  i love mine,Five Stars
A6RDELWE793YD,B00005AXI6,5.0,True,"01 14, 2015","Really fast delivery, and product is as great as the first one I purchased over 10yrs ago!",and product is as great as the first one I purchased over 10yrs ago
A1SQMY35QQBDL0,B00005AXI6,2.0,False,"01 12, 2015","Works about a month on batteries.  Eventually, after about 2 years stopped working all together.",GOOD FOR 2 YEARS
A3TM33PWRIJUH6,B00005AXI6,5.0,True,"01 7, 2015",Works better than expected. Would recommend to anyone.,Great Parking Tool!
A1QK666X7JTDR0,B00005AXI6,4.0,True,"01 5, 2015",Awesome,Four Stars
A2DYE39LKPRQ2E,B00005AXI6,5.0,True,"01 4, 2015",My wife loves it! No more plaster to repair in garage!,Five Stars
A2U1TIX1ZHNERB,B00005AXI6,1.0,True,"12 30, 2014",dont work...,One Star
A3L1I1MZ22JKBY,B00005AXI6,4.0,True,"12 29, 2014",love it to park in garage. yes i would recommend,Four Stars
A1WI7L49J5EWWW,B00005AXI6,5.0,True,"12 23, 2014",Works great,Five Stars
A3V57CM3ESC9YD,B00005AXI6,5.0,True,"12 23, 2014",Thank you for the item. Works just like it says it does.,Works just like it says it does
A1U8BXNMY5T22L,B00005AXI6,5.0,True,"12 21, 2014",Easy installation ... Makes parking in a tight garage easy!,Five Stars
A3PZWQXKG8O8AQ,B00005AXI6,5.0,True,"12 17, 2014","Excellent device, I have two already and this is a gift.",Five Stars
A3RNMY87IZO50D,B00005AXI6,5.0,True,"12 16, 2014",Easy to install and works great.,Five Stars
A2A0SVVEPJBKN1,B00005AXI6,5.0,True,"12 16, 2014","Worked great , super easy to install, and my grandson loves to play red light green light.","Worked great, super easy to install"
AU7IZVQEZHQ1C,B00005AXI6,3.0,True,"12 8, 2014",Works just fair.,Three Stars
AYPSG8GSMCAXV,B00005AXI6,4.0,True,"12 6, 2014","Easy to install, and clearance required is less than other Park Zone products...or at least my installation works.  Now we'll see how long it lasts.",Easy to install
A2FGSE9E61YXFS,B00005AXI6,5.0,True,"12 6, 2014",Works like a charm. No more guessing about when to stop!,Five Stars
A3CYJFR9MTC77K,B00005AXI6,2.0,True,"12 2, 2014","Works then won't, put in new batteries and it may or may not work. Take out batteries put them in may or may not work. Tennis ball and a string is still more reliable!!",Parking device
ACKC4KCDMJV3M,B00005AXI6,4.0,True,"12 2, 2014",works great,Four Stars
AHN9JVUU375FD,B00005AXI6,3.0,True,"12 1, 2014","So far so good. Easy to install. I have a very tight space where I park my Dodge Dakota  4 door pickup. Visual parking cues seem pretty accurate. Seems to falsely sense motion when I'm  moving outside the parking space . This could effect battery life  01-09-15 My Parking assist has become unreliable.  It starts flashing whenever there is motion in the garage.  I am trying to get it set up right again, but I think I'm going to replace it with a laser.",So far so good. Easy to install
AGEUXK3H3BA49,B00005AXI6,5.0,True,"11 29, 2014","Just what I was looking to replace the one I had that had fallen apart.  This one seems to be sturdier and should last a lot longer.  Works great, looks good.  Was delivered sooner than first estimated.  Great service.","Works great, looks good"
A3K81MZ45SX3KA,B00005AXI6,5.0,True,"11 29, 2014",very easy to install and setup. fun to use.,works well!
AN2LQ3NE1ERKH,B00005AXI6,5.0,True,"11 17, 2014",Works great,Five Stars
A3SJMWDCZSYQZS,B00005AXI6,5.0,True,"11 12, 2014",Excellent product - - had it installed 15 minutes after receiving it - - now my wife knows EXACTLY how far to pull into the garage to allow the tailgate on the SUV to open! Thanks,Excellent product - - had it installed 15 minutes after ...
A2IRS3RQCKPX6K,B00005AXI6,5.0,True,"11 9, 2014",This product is excellent. Very accurate too. Easy to see in daylight.,Five Stars
A1DIBKO6Q68QG4,B00005AXI6,5.0,True,"11 8, 2014",Really works great,Five Stars
A3I96SH81913OD,B00005AXI6,5.0,True,"11 6, 2014",Love this thing it's been 3 months and working great,Five Stars
A11Y16KYIRSX07,B00005AXI6,5.0,True,"11 6, 2014",Wonderful.  Very accurate and has helped position the car just right in our all too short garage.,Works like a charm
A2308EL4PGB0PG,B00005AXI6,3.0,True,"10 14, 2014","Just don't enter too fast, could have faster response, but works well.",Three Stars
A2752LJ6H76DAE,B00005AXI6,1.0,False,"10 11, 2014","Was looking for a replacement for a unit from Radio Shack that lasted years.  Tried this, the first set of batteries and everything was great and thought we'd made a wise choice.  First set of batteries died, changed them out and uh-oh, ah crap it's not working right.  Its' worked once with no rhyme or reason why.  Looking for a powered unit, this one is not it.",Not the one
A26FUZS2W5569U,B00005AXI6,5.0,True,"10 7, 2014",Perfect for parking a Large SUV in your garage. Wife has not hit water heater since installed :-),Five Stars
ALX8L3L1F9BCA,B00005AXI6,4.0,True,"10 1, 2014","The park zone works as described and we love knowing when to stop when pulling into the garage. The only reason I gave it 4 stars rather than 5 is because the quality of the plastic seems cheap. For example, it was hard to put the battery cover pieces back on after inserting the batteries. They don't snap on easily.",The park zone works as described and we love knowing when to stop when pulling into the garage
A2G4Y13QR5PT2H,B00005AXI6,5.0,True,"09 26, 2014",Great Product. Easy installation. Works perfect. Just what I needed.,Five Stars
A395ULHD6PWHRO,B00005AXI6,5.0,False,"09 16, 2014","I have had one of these for the last 12 years and its great, The batteries will and do last over a year, but I replace them every year weather I need to or not. I do this just before it starts to get cold outside.  It works even when its 20 below zero.","... of these for the last 12 years and its great, The batteries will and do last over a ..."
A19CA79Y2MFL9I,B00005AXI6,5.0,True,"09 15, 2014","This product works. I can now park 3"" to the wall.",Five Stars
AFRD0UGXTQ840,B00005AXI6,3.0,True,"09 10, 2014","Park Zone works just as advertised. Stops car in exactly the same spot each,and every time. Love it!",No more dented freezer in the garage!
ANSOXQSHYV0YX,B00005AXI6,5.0,True,"09 4, 2014",Quck turn around on my order.  Very pleased with the product.,Very pleased with the product
A1YDM5DBW6Z0Q9,B00005AXI6,5.0,True,"09 2, 2014",Works very well.  Batteries last about 1 month.,Safe Parking
A1TTLAG1VTHT6F,B00005AXI6,3.0,True,"08 24, 2014",Doesnt work well when cold or raining  Its under a carport and has temp changes. Does work when it works..,Good Product !
AZBPLCRMTUJ6H,B00005AXI6,5.0,True,"08 17, 2014","Works very good. We've had about 3 or 4 of these, after about 4 or 5 yrs they need replacing, but worth every penny! No guesswork  & looks better than a hanging tennis ball.",Works very good. We've had about 3 or 4 of these
A20M55FYPWZEZD,B00005AXI6,5.0,True,"08 7, 2014","I already had a similar model; however, it has an A/C adapter that plugs into the wall.  I was curious how this battery powered model would work; however, I've been very pleasantly surprised.  It works so very well and the fact that it's battery powered gives me so much more freedom regarding placement.","I already had a similar model; however, it ..."
A24YYUJLHGZ0XC,B00005AXI6,5.0,True,"08 7, 2014","It works great, easily installed, press one button and you're done. This is my second purchase of one","Works great, kinda a fun gadget."
ASN6FIWN1OMN9,B00005AXI6,3.0,True,"08 5, 2014",Must have a perfectly set up garage with clear wall in exactly the right place at the right distance for this to work 100% -- 85% not too bad except that 15% lets you take the wall out one you are depending on the lights -,If your Garage is designed and laid out just like the instructions say................
A3G684VTG3FWKE,B00005AXI6,5.0,True,"07 16, 2014",Works great,Five Stars
A7D3FKPD962DZ,B00005AXI6,5.0,True,"07 14, 2014",Excellent.  Exactly as described.,Excellent. Exactly as described
A29S0GIZ9VMI9F,B00005AXI6,5.0,True,"07 1, 2014",good,Five Stars
A1YL2H5GMQMHS6,B00005AXI6,5.0,True,"06 30, 2014","It works great, it is the second one that I've had and so easy to set up. Would recommend to anyone",Great product
A1RCUGUX5RVNME,B00005AXI6,5.0,True,"06 30, 2014",Best thing I've bought for my garage and car... It makes parking my car in a tight spot safe and easy... I don't know how i survived without it.,Works like a charm
AU34RE6SRIQ2A,B00005AXI6,5.0,True,"06 27, 2014",Excellent item. It was extremely easy to install. I know we'll enjoyed this item and save on future garage repairs. What I like about it is that we can adjust the light indicator at any level. And so easy to calibrate the sensor for any type of car.,Excellent Item!
A29ZSJXDDYNT6U,B00005AXI6,1.0,True,"06 26, 2014","Received device, set it up as per the instruction sheet, and it does not work.  Had a friend set it up again, and it still does not work.  We had one previously and used it for years until it wore out.  I will not buy another one, but wish someone could tell me how to get the new device to work. Is there something not included in the instructions?",One star is too high to rate this device since it doesn't work
AGD327CPZ1SJE,B00005AXI6,5.0,True,"05 25, 2014","This is exactly what I wanted. Condition was new, and as advertised. Using it in our garage now. Thank you.",Park Zone Precison Parking Device.
ADX90MR44CONX,B00005AXI6,5.0,True,"05 19, 2014","I have the exact same model on my other garage door and it has worked great for many years and now have a need for it on the other bay, great unit",have one on other side
ADM08CIHZZN27,B00005AXI6,5.0,True,"05 9, 2014","Works great, and is a great help in parking for whole family!  Especially for my children and Wife, (plus) me!",Great invention
A2U5LGLQ09E6G0,B00005AXI6,5.0,True,"04 20, 2014",ordered this same unit over 10 years ago...worked great then and the new one works just as well. Save yourself repair work.,No need to repair sheetrock in front of my garage again.
AQPQW35HIBUEH,B00005AXI6,5.0,True,"04 16, 2014",Works great for us.  No more damaged cabinets and always the perfect park.  They should change the name to the perfect park.,Super product.
A1I9UBO97P3IV8,B00005AXI6,5.0,True,"03 26, 2014","This is my second one.  Lost my first one some how when I moved.  I like it because it is hard to set up something cheaper like a hanging tennis ball for a convertible.  I read reviews from people who felt the Park Zone doesn't last long.  I just installed this one, but I do know that I had my last one for a couple of years without a problem.",Better than a tennis ball if you drive a convertible
AMI4K311D9G8K,B00005AXI6,5.0,True,"03 24, 2014",Bought this for. Y 80 year old mom and it works like a champ.  No more guessing when to stop in the garage.  Great product.,Amazing
A1ZHK73T5B8GXE,B00005AXI6,5.0,True,"01 23, 2014",I purchased three (3). They all work great. It uses four (4) AA Batteries.  I could not insert the Duracell batteries; so I fixed the problem by clipping the springs. I will have to wait and see as far as its reliability.  I hope the use of Duracell batteries will lessen the frequent battery changes.,Excellent Product
AR70X0OW7MUT1,B00005AXI6,5.0,True,"01 12, 2014",Works great. Sensor stops vehicle in same position every time. Very easy to install and setup.  I would recommend to people who have a tight place to park in their garage.,Works great.
A1L1RENK35X6GY,B00005AXI6,5.0,True,"12 31, 2013",I had a hard time finding it and was impressed you had it. My brother bought one for my mother about 10 years ago,park zone prcision parking device
A2KW83TVK3XE34,B00005AXI6,5.0,True,"12 7, 2013","This item makes parking in the garage a breeze.  No trying to figure out if in far enough or whether bumper is too close to the wall.  When the red light says to stop, I know that the car is exactly where I want it.",Park Zone makes garage parking so simple.
A1FWWTDUV9SUSC,B00005AXI6,1.0,True,"11 16, 2013","Garbage, just not the item it is represented as..poor quality! Cheap and not worth the money. I would be something you would find at Walmart in the closeout bin.",Waste of money!
AW8Q0O88SE17F,B00005AXI6,3.0,True,"10 18, 2013","I had one exactly like this one and it worked for years.  This one works at times, but not consist.",Park Zone not as reliable as the one I had prior to this one
A1KH4EZICTQ0FW,B00005AXI6,2.0,True,"09 10, 2013","This product stopped working correctly after a week of use, the battery life is not very good. I would not purchase another one!",Ok for a week
A95G2DL7YESDZ,B00005AXI6,5.0,True,"08 24, 2013",Put it in my parents garage. Was simply an excellent devise. Saved the car the wall and me from having to hear about the car hitting the house. Very easy to install.,Works great
A1THD86TS6RM8B,B00005AXI6,3.0,True,"08 24, 2013",I have one just like the picture that has AC adaptor and 1 sensor. It works great so I ordered another one.  This time it is battery only ( which is ok for me ) and it has 2 sensors.  This one didn't work at all. It flashed when it shouldnt and and didn't flash at all when I pull the car in.  I finally tried removing the littel screens in front of the sensors and that fixed it.  It works fine now.  I just took a small screw driver and ripped the screens off. Be careful not to damage the sensor undre neath.  Works now.,Older version issues
A1A1KXRWNQSOFS,B00005AXI6,5.0,True,"08 2, 2013","Works like a charm, every time. Easy to install! I bought this as we got a new minivan and it is longer that our former vehicle. This prevents you from hitting the wall and having to guess if your are enough forward so the garage door doesnt hit your car.","Perfect distance, perfectly parked every time!"
AWSA73NNMCFCT,B00005AXI6,1.0,False,"07 31, 2013",Great parking concept. ours is 15 months old and works great. the issue we have is that the THE PARK ZONE OWNERS MANUAL STATES YOU SHOULD BE ABLE TO PARK YOUR CAR FOR ONE YEAR WITHOUT HAVING TO REPLACE THE BATTERIES!!!THIS STATEMENT IS INCORRECT. We have had to replace the 4 AA batteries every month and that becomes too expensive. This reason alone i do not recommend this product. We have gone go back to a ball on a string hanging from the ceiling when pulling into the garage as a stop location and it automatically goes up to the ceiling when the door is closed.,excessive battery use
A3PGUZFCRRSYYE,B00005AXI6,5.0,True,"07 20, 2013",Works great love it. I had another system that was always in a mess. This park Zone is very accurate.,Park Zone
A1J3CZQX5OWXR0,B00005AXI6,2.0,False,"06 27, 2013","It was working fine, except draining the battery ( 4 AA) so quickly.  I can not keep up with replacing the battery every month.  The box says that the battery lasts 1 year.  That must be a printing error, 1 month instead of 1 year.",Battery Life print error
AX2A90IZ48RCZ,B00005AXI6,1.0,True,"06 18, 2013","I followed the directions to a ""T"".  It goes off when I walk by it and I think it has some effect on it when I back my car out and return.  I mailed the product registration form in and it was returned ""Moved no forwarding address"" Product is very disappointing",Does not work as described
A1P1II3T54ZK9D,B00005AXI6,4.0,True,"05 28, 2013","I installed this unit for my mom's garage and it works very well...no more dents in car or drywall,this unit replaced a very old one that did not work anymore...same brand",Happy Days for mom and her car
A14Q8QWC6AODQ0,B00005AXI6,5.0,True,"04 28, 2013",I have two of the Park Zone Parking Devices  Would not like to do without them. I would recommend them to anyone.,Would highly recomment the Park  Zone Precision Parking Device
A18TY92EECT5LS,B00005AXI6,5.0,True,"04 20, 2013",Does exactly what it is supposed to do. Tells you when you are far enough in the garage to close the door behind you. Does this by using a red light to tell you when to stop. Works great! Have 2 of these in my garage for the last 5 years with no problems.,Park Zone Parking Devices
A2FL77LUNL8N29,B00005AXI6,1.0,True,"03 7, 2013","The reason I gave it a one star is because the one I received was used.  Barely packaged worth a crap, used mounting screws rolling around in the box, screw threads packed with dry wall from the last guy who had it.  The green lite does not work but the other two lights do.  Pretty bad when I paid for a brand new one and got this crap in the mail.  So much for getting my Father a nice gift.  Not happy at all.",Why I only gave it one star
A7EDGHDLE18D0,B00005AXI6,2.0,True,"01 12, 2013",Had purchased one previously as a gift which they used for years with no problems.  It quit working so purchased this one as a gift again and it would not sense the vehicle. So am returning the item today.  Will probably order another to see if it was just a defect with mine.,Park Zone from Amazon did not work.
A39LLPD5PP8TBN,B00005AXI6,1.0,True,"01 6, 2013","I had a park zone that worked great for many years & it worked great, so when it finally went out I purchased this one, the only difference in the one I had & this one was this one is powered by batteries & my old one was powered by AC. Do not buy the one powered by batteries as it does not work properly. It does not go to red when it should & it flashes red 24/7. Not an improvement over the previous model.",This product is junk
A2TI9U4YB47J7E,B00005AXI6,1.0,True,"12 31, 2012","Park Zone: Was not in 'very good' condition as advertised. Worse, it does not work and it would cost more to return it than I paid for it!",Park Zone:
A19XTM417BZPPL,B00005AXI6,5.0,True,"12 30, 2012",I needed this to help me park in my garage. It stops me it the exact place I need to be. My husband installed it with little effort. Great purchase!  Dilivery was fast.,Perfect. Very accurate.
A3TPTETTL5YAFH,B00005AXI6,4.0,True,"12 18, 2012","If you have ever had a dad or husband who hung a tennis ball from the garage ceiling so everyone knew how far to park, then this is the PERFECT gift for your dad!",Dads and Hubbys will love it!
AWVX96JX0TEW0,B00005AXI6,2.0,True,"12 13, 2012","The product works sometimes. Unfortunately, I park in my garage all of the time. If you're looking for a product to solely rely on, this is not it. It looks good but the functionality doesn't match.",On and Off
A2VBQLQ0668IVL,B00005AXI6,5.0,True,"11 7, 2012",Easy to install; just mount it to the wall park your car in front of it in the position you want it to remember and turn the device on.  That's it.  Works perfectly all the time.,Simply Perfect
A2YXKGIUP71219,B00005AXI6,1.0,False,"04 15, 2012","I was excited to set it up and use it but it never worked, the set up was easy but I wasn't able to see the magic. I should have taken it back but waited to long so now I will just keep it until I can give it to a museum 100 years from now. or I may take it apart to see if I can fix it. I think the radar transmitter is weak.",Don't park here.
